Temperatura,Personas,Electrodomesticos,Consumo_kWh
26.923033013642204,4.0,17.0,68.79550102837372
26.69739292540836,3.0,12.0,54.0387236064846
18.911460536478714,2.0,9.0,39.02386362426381
31.05688457945427,1.0,15.0,59.347562552839044
25.069203634879766,1.0,12.0,44.70974725498453
24.210637433824953,1.0,14.0,50.69209810041401
23.656233324709472,2.0,12.0,45.54707414997737
21.941284270618606,3.0,12.0,47.77558392136767
25.950033709992134,2.0,18.0,59.93323686215583
15.551985072012044,2.0,18.0,49.71987278304865
20.576651234445407,5.0,14.0,
25.47396873833845,2.0,20.0,67.18074544876636
22.945175824908397,5.0,20.0,71.0613320201628
14.348108398384035,3.0,11.0,36.96566079028162
13.549784717308308,4.0,7.0,38.33991613665123
24.900366313795914,4.0,5.0,41.849540450078656
25.00418768851339,4.0,17.0,61.33676826819004
20.62903808448982,2.0,12.0,47.66770545075888
13.463988945521761,4.0,14.0,46.3772413271804
25.70346922716489,4.0,11.0,58.121036571194665
23.64016559174504,1.0,10.0,38.354796005173945
10.329547404655578,1.0,,48.249547060691825
24.259427835737462,4.0,19.0,66.47702814780887
25.33913953516532,3.0,,57.53785917270212
23.472318361014807,4.0,20.0,70.72526514882345
10.641618481020267,4.0,15.0,47.68256644914056
19.801114943946985,1.0,8.0,
27.68908400063712,4.0,10.0,50.995518844740225
13.789064803620366,5.0,13.0,
16.819931896536875,5.0,10.0,45.9236205211538
20.9287427722728,4.0,19.0,60.987616349074464
23.595076635984864,1.0,9.0,
19.3449525681488,3.0,11.0,46.23963561575227
16.651444738154865,2.0,,52.604467619199305
24.5553749431564,4.0,11.0,53.093285121255576
23.220005744534234,2.0,13.0,46.195798159472574
20.517129456392013,1.0,17.0,43.27487927737934
17.631665033522744,3.0,20.0,57.65095251355744
20.100738850495947,1.0,10.0,33.60195059053388
19.979625845019406,,12.0,51.19507713224676
30.413898820744702,1.0,17.0,159.44564307715743
,2.0,5.0,22.547222910722425
24.575864430294605,4.0,15.0,59.24530691071964
28.84308954356942,4.0,8.0,50.62869055941143
13.84256169702809,2.0,6.0,27.968920664535855
22.71488292050101,1.0,14.0,48.34170957634719
25.386579706718344,1.0,20.0,54.243827400322054
24.548366940830533,1.0,14.0,43.43922630055662
25.845846849983634,1.0,,32.436802240019475
27.846385734654692,1.0,20.0,56.93920849998388
26.325216654680688,5.0,13.0,59.89189521085791
29.401717753020396,3.0,5.0,
19.953009160291625,4.0,18.0,62.456623308174755
30.664753044278974,1.0,6.0,45.37172459248292
19.04371940868789,1.0,5.0,25.497196790175394
16.07561463408239,3.0,14.0,48.86707690594103
,4.0,14.0,65.76167952249389
33.61888916767171,4.0,6.0,49.31142936634474
26.526908152151105,3.0,16.0,143.44403217167977
15.31582432874998,3.0,10.0,43.30170852765732
27.92431249662903,2.0,17.0,58.69540771154777
23.88065061530386,1.0,9.0,44.32890951611754
18.315353576710436,3.0,20.0,58.574760123255004
,1.0,5.0,40.25337887974601
25.333063995369848,5.0,12.0,60.65590092291164
16.28110443208956,5.0,,44.99525230450743
14.50930613859003,2.0,9.0,35.61692563509275
26.436178406308173,3.0,16.0,60.15331553378149
20.119346705875714,4.0,9.0,49.54871109421109
,,9.0,
24.853243258577024,3.0,7.0,41.12599102433589
,5.0,5.0,36.066539700331916
19.324442904306167,1.0,15.0,46.690940962864346
,5.0,16.0,56.73995030071896
29.388691233099365,1.0,16.0,51.852810033110444
22.86503085858217,4.0,12.0,52.31900964324163
16.992150483996518,1.0,13.0,38.760002115515896
28.00729972230514,5.0,12.0,59.7683056463805
24.416963897178817,4.0,,57.92606749705503
20.81096364858934,3.0,17.0,55.62189675330686
20.195345052682633,5.0,,49.657948044199316
24.029437839453358,4.0,20.0,66.47955903023251
29.657009401201456,3.0,17.0,71.1461503056164
17.520991146596863,3.0,12.0,45.006026837798814
23.010427811559627,4.0,10.0,49.21650106107705
29.818036066043582,1.0,13.0,49.728223848108634
22.555758070482227,3.0,17.0,156.29034870614205
26.036579000632727,3.0,18.0,64.00029708822903
30.333814181230316,4.0,14.0,68.08008148812135
22.742240717332017,4.0,,56.64891329200397
21.927456504707653,4.0,15.0,58.69822253332483
13.116569480335727,2.0,14.0,42.010636164677734
25.084739679064025,1.0,16.0,47.59264098096126
20.546950570789775,4.0,13.0,50.16035748068117
23.84171191258391,1.0,13.0,50.55312463963494
28.276518091563634,3.0,11.0,54.23968607361355
19.723003732343237,4.0,10.0,45.16862002026123
23.615986474621007,1.0,18.0,46.52391769416117
17.602246033375156,3.0,12.0,49.27900383868546
25.33660380545364,5.0,9.0,
33.309673096161795,2.0,8.0,
11.687630660872271,2.0,20.0,49.42199135482038
26.66314542114167,2.0,5.0,33.80431103828579
25.16873889205779,2.0,17.0,54.79342664066171
24.23962894416096,2.0,5.0,42.85033239850283
25.9115229631737,2.0,,49.86900008237488
33.762857090922246,5.0,20.0,76.19882257223797
20.091143255138302,3.0,5.0,41.24323965578304
19.888398010976196,,16.0,61.92241686879316
25.188029475028873,4.0,6.0,44.09305452388741
21.00370973814199,4.0,11.0,50.761422685899355
25.29093132716821,2.0,14.0,51.44434127611642
7.371871323063571,4.0,7.0,30.94201009044202
23.338273578575187,3.0,5.0,35.54188166142105
23.233302457719773,5.0,6.0,44.00306957624371
24.21674251704709,5.0,8.0,50.81527257102283
21.39715444105634,5.0,5.0,45.91447338271329
14.467751518787288,4.0,19.0,55.27654337698145
37.96374077837072,3.0,15.0,64.15761398227336
15.571356669318856,3.0,17.0,53.60341820558906
26.667550141426013,3.0,19.0,61.63195028269892
,1.0,8.0,26.655970171035214
26.149513216930163,1.0,8.0,41.22940768975533
23.240495786688584,4.0,8.0,
10.472846998442193,2.0,13.0,37.66382992567333
26.517189751585576,,9.0,
19.30662171421151,4.0,16.0,60.04365060093779
14.537213998387617,4.0,9.0,36.822192522079945
18.45745363652492,5.0,9.0,46.696204966124455
23.95123276992521,2.0,,33.525356581523496
21.858052550905917,5.0,18.0,71.44168341459935
25.763659127048783,5.0,20.0,189.7584089763497
17.016528330182688,1.0,8.0,30.79263096910173
24.230139415848583,3.0,9.0,48.850941517494384
19.360307048248572,4.0,7.0,47.0000265768343
23.03319532426221,1.0,6.0,36.300207663904175
22.60365958775593,4.0,,
,1.0,20.0,59.975238949159866
22.009081412110167,2.0,5.0,36.014363418372376
24.890916950033116,2.0,18.0,50.85456260183781
24.913081474396087,3.0,17.0,56.96430316381022
18.504796812788932,4.0,12.0,53.24270283556435
25.735449271123223,1.0,7.0,35.79018277814036
16.954553601186742,2.0,17.0,47.898351012153206
30.60236153672774,1.0,,58.13330541290626
20.060200181699056,2.0,18.0,52.06571791065091
17.446098051731067,5.0,10.0,50.527158076921744
22.85352916919038,5.0,13.0,53.631833103165405
25.467359924989836,1.0,5.0,28.67839613430287
24.96805826188163,1.0,16.0,49.157038356659655
13.528224875226265,1.0,17.0,34.29951314484155
24.713593866751587,1.0,9.0,37.85681536722624
30.3389663844118,5.0,14.0,68.37520801318128
14.929058782438894,1.0,7.0,23.141975108935306
19.384174996808053,5.0,,
9.76330857795651,2.0,14.0,43.419346190464246
,3.0,6.0,
28.77446294409754,1.0,12.0,45.58038620788177
27.474432679306158,5.0,15.0,61.49037810163662
24.755462574753583,4.0,19.0,60.11089574567891
32.5041616644596,1.0,8.0,40.79182603874803
29.89387868110128,3.0,20.0,69.51746872482646
15.500717116646282,5.0,11.0,48.41977753301968
24.14080605266842,1.0,13.0,44.334063865058724
17.725022824572772,5.0,11.0,47.338619977423676
20.688915379930087,3.0,,45.24259265290147
16.80987848710818,1.0,11.0,33.16894381967471
18.938024520081438,1.0,17.0,
17.526852361415823,2.0,17.0,47.67002137283837
23.16010258148442,2.0,6.0,36.78894291252632
19.988695483809185,4.0,9.0,50.264375935071556
,4.0,7.0,43.62450449571957
26.934679012520782,1.0,6.0,38.45708206161039
20.119734041105644,1.0,8.0,35.923587445680404
20.478409640528493,2.0,13.0,51.67065830735031
14.564556861700122,2.0,10.0,
28.156842458148017,2.0,20.0,68.0528266793804
23.20039362158529,4.0,15.0,54.89816813321715
17.244153064500114,5.0,6.0,35.43050546267995
26.85051118998654,5.0,5.0,48.43384012448187
18.40503238781165,3.0,,58.5759242333011
16.19916524798547,1.0,19.0,54.34382159111686
20.85241177643697,3.0,8.0,49.14067154312238
21.4724278725044,3.0,20.0,62.26904660131061
18.828846271977845,,12.0,51.857111188516576
19.25750176213335,1.0,12.0,33.9906638386814
20.795600590542783,1.0,9.0,33.77493994215538
20.90574762155022,3.0,8.0,38.91170884351794
24.85322129945691,5.0,11.0,61.08089113367702
23.264821487113977,,11.0,47.7026102914362
21.418002894025996,2.0,10.0,43.862242663261924
17.175414260810896,1.0,15.0,42.9507677300793
18.333692575787925,4.0,12.0,53.865514047536955
29.0224283065567,5.0,15.0,66.00801061440393
21.22681525981119,5.0,8.0,54.47530312748035
14.831475883822169,3.0,9.0,36.46734319609899
25.708179826336437,1.0,5.0,35.03468203615512
14.46444497686665,1.0,7.0,27.142758611413
18.56680978593575,5.0,6.0,37.78710917256625
,5.0,12.0,47.27485758135611
25.669800074885405,3.0,7.0,42.419584713598816
24.196630264287407,2.0,17.0,
21.54873613263972,2.0,20.0,171.4101285206853
20.630977653203445,1.0,9.0,36.03936662919787
17.24889470369201,4.0,14.0,55.66902596656195
12.682076351685115,3.0,14.0,37.28011072507181
16.59947103460383,1.0,14.0,40.79682886201877
24.26148405876582,3.0,13.0,51.75658004734851
15.600037522072785,5.0,15.0,62.15295925314318
23.796399320150684,5.0,10.0,56.98210171491832
16.699395997809425,5.0,20.0,63.26756047300428
23.635235981898834,3.0,17.0,62.27749500085438
22.898274269070946,4.0,5.0,44.32783133395115
17.92609848824282,1.0,11.0,41.46715406663036
21.64170086766861,4.0,11.0,48.86233564544432
20.556843191134003,5.0,17.0,53.220367196850454
19.446635943122978,3.0,11.0,47.5136309344425
19.909116228928596,5.0,16.0,62.968122606922954
7.893967334547876,3.0,11.0,37.865345050719746
,4.0,17.0,63.076842976344786
16.335906031272344,1.0,20.0,48.49002713432992
17.747071244484623,2.0,9.0,42.88965862389816
23.77763452516635,3.0,19.0,63.45975814970775
15.719570505846717,4.0,7.0,33.118208647762785
19.506542392564644,3.0,10.0,42.75000455091997
29.425496005990862,5.0,17.0,72.12363709430008
18.85476179369457,1.0,20.0,51.663310567356284
31.4239064713817,4.0,11.0,56.726353922745005
31.963266453907423,2.0,12.0,48.853936553313744
24.56533425541489,3.0,7.0,40.69504559140467
21.417428726324037,4.0,7.0,45.03867236033064
31.20664292799993,5.0,19.0,73.81758675781069
11.938974996900221,1.0,,40.69208758690156
21.277412627301157,2.0,5.0,35.44194407338609
14.272527596902322,2.0,10.0,33.24459483771107
25.01963138953084,5.0,20.0,72.1829038529476
21.61889745937697,3.0,,46.57258256436093
21.68458786985548,2.0,6.0,34.2309865585458
16.347258236040837,,9.0,41.8585592547413
25.364831694641097,3.0,13.0,53.437186044210435
28.680384937603442,4.0,9.0,61.53508032415331
26.374119157842454,5.0,14.0,62.30165050491407
19.042112083974843,5.0,18.0,
24.76998976161686,4.0,10.0,52.07538545469869
23.576695338971653,1.0,16.0,50.99877758287729
26.300076417218776,2.0,,55.11220156780023
25.255029862019295,1.0,10.0,39.85458876581404
19.479446503612373,2.0,15.0,46.72108760657115
17.08367394993287,3.0,7.0,32.60219232255566
18.483318608763987,1.0,14.0,39.2115288274774
30.74412528864179,3.0,12.0,60.22378453973653
22.906670846152824,5.0,15.0,60.99162546301702
18.79283410989575,2.0,17.0,48.68659786391095
16.565197199095266,5.0,5.0,37.82077148627727
27.01981269742706,2.0,6.0,40.257965556927985
,5.0,19.0,72.78505980456471
12.212210380106209,4.0,7.0,29.932285754358865
22.593626269347794,1.0,20.0,52.43151398685326
18.883790319340168,4.0,12.0,49.42679842022633
31.24234383677226,4.0,19.0,75.12511880693532
20.728323094552785,1.0,13.0,35.98183113159683
20.524221776578685,4.0,18.0,62.41888037801141
25.960737718882694,2.0,16.0,54.49830369864158
26.39740019517428,5.0,8.0,51.73705001769391
,3.0,,65.0890675916988
23.191490305642454,4.0,12.0,51.79236600935491
25.767264625084426,,11.0,
24.275295652442217,1.0,15.0,46.56695829307513
33.544683308106876,4.0,19.0,73.74317814325589
20.433725211236307,3.0,14.0,52.2360883270803
25.456516468600114,4.0,17.0,58.27149533139171
14.892450188766645,5.0,9.0,44.78399562880127
23.15111892030512,3.0,19.0,64.23389479451762
15.921969930822273,5.0,20.0,159.99232341311273
15.833201690571787,2.0,15.0,43.81675823743508
15.103816339359149,5.0,16.0,55.78484651308546
,2.0,15.0,47.01434856727509
11.172481727824394,5.0,19.0,62.491119026585544
30.87417667321108,1.0,20.0,58.666739820857025
25.023263758324063,4.0,10.0,47.13969295691043
23.860167949407682,1.0,17.0,51.30267618975424
18.522064001988998,2.0,12.0,41.789848842251104
23.26113001002002,5.0,5.0,42.71272435015795
22.406742868176604,4.0,10.0,
16.63927010787065,4.0,8.0,41.54745840270377
21.282653649285436,4.0,16.0,
24.179773851242267,1.0,19.0,
19.74251871739917,1.0,14.0,44.49608610090257
19.621606751651978,2.0,12.0,39.333384569680376
31.87192765860255,1.0,10.0,50.8668615459793
28.173424084797276,1.0,19.0,
15.910034286394529,2.0,20.0,55.19813240946579
24.747933583810667,1.0,20.0,
20.36298158287364,2.0,8.0,40.456885939481566
17.42987529580666,1.0,16.0,42.56641482165318
7.334147636138308,3.0,,35.857881169692426
17.986308822365345,1.0,9.0,36.73153011558455
20.481932606309858,2.0,8.0,39.55168330314616
22.75593507508899,4.0,5.0,42.720385993735185
25.27909234371869,4.0,14.0,56.60567623760775
20.67533127625841,2.0,11.0,40.44383726409871
22.115085762467366,4.0,9.0,43.462352814050405
28.803907877256258,1.0,15.0,46.15862191105576
20.81081781094107,1.0,20.0,51.550075320579225
17.484992823310282,5.0,17.0,59.707443173574354
20.836600346683564,4.0,,53.5563466842337
24.691446347957605,5.0,9.0,57.21596245345199
19.684852976048756,2.0,5.0,33.57284718620736
23.617078057518157,2.0,19.0,57.150290625066525
20.61152950180046,5.0,13.0,53.736759678709404
20.4824667534001,4.0,19.0,61.0739890385826
22.13065663367744,4.0,11.0,49.04244879398006
33.67093603965926,4.0,17.0,72.9210924682877
17.85210395509481,5.0,14.0,53.137013744571476
15.90196606594831,2.0,9.0,35.85416304166631
24.866621703224283,3.0,14.0,56.7391788850616
27.55509933404864,1.0,15.0,51.79596067182503
,,8.0,31.464847951620786
14.09154267430679,5.0,13.0,54.973855723920956
21.6503267032177,1.0,9.0,34.00665766435584
23.465011902011774,1.0,7.0,35.64412823160211
17.406870387906675,3.0,15.0,48.95340030032065
20.94161469537401,3.0,8.0,42.19774091209727
23.134409949233614,4.0,,62.33565098243318
19.415482238419276,1.0,14.0,41.92646182440227
20.44019339539539,2.0,8.0,39.09360182705371
9.016892358516355,1.0,11.0,117.71805430058998
20.984453343953408,4.0,16.0,61.031540105941
25.14103906947522,2.0,14.0,50.77070618011878
15.971541896007341,5.0,17.0,
19.590780834699615,4.0,7.0,34.65096306642077
25.104289145551835,3.0,15.0,58.2365738364452
12.070408993222525,5.0,10.0,47.96847087711952
19.15186606752286,2.0,16.0,47.75500332395388
18.25601716851144,4.0,11.0,46.33567731518066
31.685618127805636,4.0,11.0,58.693234548002934
22.367147074767477,4.0,15.0,55.85694688903881
26.812453103569645,5.0,6.0,53.84325146076645
27.41182762618839,1.0,17.0,55.92956221991619
21.13762666201447,1.0,10.0,34.82928198770186
22.097687213896197,,12.0,48.79069685004785
21.452017170011896,1.0,14.0,49.097279650428824
28.86477944921217,4.0,8.0,51.116821696763736
19.86204494819676,4.0,,
15.631581628740037,1.0,6.0,27.178544404445294
21.736916728260137,2.0,12.0,44.50693225799093
32.75166208291505,1.0,6.0,44.09044327123693
,2.0,8.0,
27.641782353780727,4.0,17.0,62.76362615926725
19.200492481184018,2.0,10.0,41.63341083519282
21.40923239732656,4.0,12.0,45.550635454190456
24.77990697345005,5.0,8.0,51.395197764355
27.980717563503983,4.0,5.0,44.61923856360237
22.524741894106132,3.0,7.0,43.16330234253117
18.985468869922563,2.0,13.0,43.2812621064265
16.685113835460328,4.0,11.0,45.82589683597994
18.33052281490937,5.0,,
21.07373918635857,2.0,11.0,44.12338376321176
,2.0,13.0,46.24131398124285
15.116433111920422,4.0,18.0,56.33562147636241
23.524281556215616,2.0,16.0,56.18756042660069
22.347249727718506,5.0,13.0,59.79699353897052
8.376764730398909,5.0,7.0,
28.748314144692543,1.0,5.0,39.17211621018079
20.478884116936623,1.0,7.0,39.63197803566087
21.37220268998164,4.0,16.0,55.37764342584896
30.7919144864042,2.0,,60.75377887268884
20.172382351013102,5.0,9.0,48.60383982660918
30.988768111247886,3.0,8.0,48.33018583688967
22.729523170678195,2.0,10.0,45.522896843785794
20.863793245091024,4.0,8.0,40.30807965036752
22.513524505968785,1.0,7.0,27.67577200239549
22.168325999066845,5.0,11.0,54.35006685010627
20.983571740367445,1.0,12.0,40.042096380948976
16.118056402396178,3.0,9.0,38.523903750769406
,,16.0,71.15203380322389
20.557487088106082,3.0,,48.02742387498924
15.387191762278803,1.0,12.0,37.09365516262443
17.22778526345744,5.0,6.0,37.28176275079025
18.16184896411498,1.0,6.0,36.21244355178073
,3.0,7.0,37.60340314640384
24.22275370203869,1.0,5.0,31.06842878419284
19.308565982219793,3.0,6.0,34.507833089798545
23.229622085420303,1.0,13.0,42.992521745577214
23.136285556134464,4.0,18.0,58.956927965231735
16.824804266676075,1.0,19.0,49.58713365511895
,3.0,13.0,53.842932436907255
23.565617011710636,1.0,9.0,41.38449656251574
29.842547210239196,5.0,14.0,64.06156461681255
25.931559893186964,4.0,14.0,57.99827110946392
24.36870282428862,3.0,19.0,66.09780093363439
8.957139435227209,5.0,5.0,36.50301518480822
,5.0,8.0,45.42231221960829
20.696140829750433,,7.0,158.40208169304432
25.29775283261265,5.0,6.0,49.911781494540094
30.17315366496392,2.0,18.0,62.01734786744734
18.92226571840723,4.0,13.0,53.615710301555595
26.64092152067662,2.0,9.0,41.85345127944809
22.793725659978374,1.0,7.0,30.73950699080498
27.02853841888836,5.0,18.0,71.01817144942436
19.46492145506709,5.0,18.0,64.79905936293792
16.037241417263825,2.0,9.0,36.534355001537406
26.446365286086987,5.0,6.0,48.87450437629685
24.850869732724323,,7.0,36.42294116678166
24.706032236393654,3.0,10.0,49.348688742336286
19.998315373375714,2.0,13.0,43.203990122136716
32.64223080746992,1.0,11.0,47.18639719013447
22.642578183264746,4.0,11.0,52.325345049886614
20.141452051436545,3.0,10.0,44.60578224273812
17.67976305372073,3.0,20.0,56.16099773093719
23.601318286347112,5.0,6.0,45.376626483196354
